wavelength,Trans_xx,Trans_xy,Trans_yx,Trans_yy,Trans_RL,Trans_RR,Trans_LR,Trans_LL,Refl_xx,Refl_xy,Refl_yx,Refl_yy,Refl_RL,Refl_RR,Refl_LR,Refl_LL
610.0,0.9816451,7.444376e-10,8.584727e-10,0.98164606,7.898638e-10,0.9816476,8.1139706e-10,0.98164356,0.015189215,5.6029403e-10,6.287584e-10,0.015189169,0.01518911,6.041924e-10,0.015189273,0.20846307
620.0,0.9814343,1.1549087e-10,1.8598005e-10,0.9814345,1.496554e-10,0.9814316,1.4786142e-10,0.98143727,0.015842166,8.186108e-11,1.4216257e-10,0.015842088,0.01584235,1.0766259e-10,0.015841903,0.20699157
630.0,0.98119587,2.3517122e-09,2.1602375e-09,0.9811968,2.3041105e-09,0.9811984,2.2190052e-09,0.9811942,0.01642918,1.7965989e-09,1.6365445e-09,0.016430344,0.0164297,1.6862233e-09,0.016429821,0.20557687
640.0,0.98095405,3.0240394e-12,1.1666369e-11,0.980952,1.02582725e-11,0.9809549,4.4280274e-12,0.98095137,0.016964074,2.4263566e-12,1.105532e-11,0.016964214,0.016963935,4.327608e-12,0.01696435,0.20415796
650.0,0.98068476,2.4676364e-10,2.3276811e-10,0.98068583,2.5442065e-10,0.98068583,2.2825679e-10,0.98068476,0.017469335,1.8624852e-10,1.8558281e-10,0.0174699,0.017469667,1.7629155e-10,0.017469568,0.20284934
660.0,0.9804058,5.195237e-10,5.611118e-10,0.9804102,5.9529404e-10,0.98040736,4.8636684e-10,0.9804088,0.017948227,4.077236e-10,4.666013e-10,0.0179488,0.017948829,3.9725637e-10,0.017948199,0.20158832
670.0,0.980141,1.4631371e-09,1.3570823e-09,0.98014027,1.4373294e-09,0.9801391,1.395193e-09,0.98014206,0.01838386,1.218234e-09,1.1110437e-09,0.018382851,0.018383445,1.1678218e-09,0.018383263,0.2003313
680.0,0.9798586,1.1795901e-09,6.516573e-10,0.97985655,9.360114e-10,0.97986627,9.35068e-10,0.97984916,0.018806241,1.0051212e-09,5.4218213e-10,0.01880847,0.018806465,8.199346e-10,0.018808244,0.19922529
690.0,0.97959876,1.6022104e-10,2.3757205e-10,0.97959983,1.9030501e-10,0.97960204,2.0414875e-10,0.9795966,0.019192303,1.2990747e-10,2.0838967e-10,0.019192237,0.01919199,1.6587133e-10,0.019192556,0.19808652
700.0,0.97930425,5.5778644e-09,5.1345235e-09,0.9793005,5.3538933e-09,0.9793053,5.4484874e-09,0.9792993,0.019589946,4.747554e-09,4.405112e-09,0.019592462,0.019590985,4.5945514e-09,0.019591419,0.19708641
710.0,0.9790482,1.10244404e-10,3.568943e-11,0.9790457,7.582644e-11,0.9790515,8.4039393e-11,0.97904253,0.019938486,1.0048078e-10,2.9651708e-11,0.019939773,0.019938657,7.072454e-11,0.019939596,0.1960204
720.0,0.9787741,2.7775565e-10,2.4990507e-10,0.97877526,2.6114155e-10,0.97877383,2.7078295e-10,0.9787755,0.020290764,2.45128e-10,2.2265711e-10,0.020290064,0.020290514,2.3468422e-10,0.020290319,0.19502182
730.0,0.9785112,3.2982896e-12,2.2782487e-13,0.978511,1.117537e-12,0.978513,2.8151368e-12,0.97850907,0.020620447,2.1290047e-12,3.855343e-13,0.020620793,0.02062043,2.3531513e-12,0.020620806,0.19409853
740.0,0.9782493,1.0034449e-09,8.24408e-10,0.97825015,9.27082e-10,0.97824687,9.1782226e-10,0.97825265,0.020943798,9.221533e-10,7.643909e-10,0.02094256,0.020943465,8.4822577e-10,0.020942891,0.19317116
750.0,0.9779964,1.1176132e-09,1.3507074e-09,0.9779963,1.2405963e-09,0.97799313,1.225592e-09,0.97799975,0.021251008,1.0236643e-09,1.2319473e-09,0.021251634,0.02125169,1.1184601e-09,0.021250952,0.19236048
760.0,0.9777555,3.371359e-11,7.20665e-12,0.9777556,1.9177505e-11,0.97775865,1.9718728e-11,0.9777525,0.021536464,2.948197e-11,5.61349e-12,0.021536946,0.021536369,1.7409352e-11,0.021537041,0.19150686
770.0,0.977513,1.4439836e-09,1.8881754e-09,0.97751325,1.6717503e-09,0.9775078,1.6473327e-09,0.9775183,0.021823244,1.3702794e-09,1.8024024e-09,0.021823626,0.021824077,1.5746175e-09,0.021822795,0.1907379
780.0,0.97728014,5.313654e-09,5.826315e-09,0.97727484,5.43942e-09,0.977274,5.7278355e-09,0.9772811,0.02209648,5.0448064e-09,5.5837996e-09,0.022097599,0.022097334,5.4254574e-09,0.022096744,0.18999699
790.0,0.9770482,3.7964725e-09,4.393169e-09,0.9770458,4.0702783e-09,0.9770423,4.1369077e-09,0.9770517,0.02235687,3.6579193e-09,4.2723327e-09,0.022358162,0.022358088,3.9830703e-09,0.022356946,0.18924978
800.0,0.97683626,3.6573956e-11,5.5490577e-12,0.97683626,1.0722234e-11,0.97683084,3.4645734e-11,0.9768418,0.022602607,3.808776e-11,5.033955e-12,0.022601387,0.022602713,3.8182443e-11,0.02260128,0.18848448
810.0,0.9765984,2.5615107e-10,5.761885e-10,0.9765979,3.815523e-10,0.9765899,4.2833462e-10,0.9766063,0.02285906,2.4673227e-10,5.7608823e-10,0.022857884,0.022859389,4.32738e-10,0.02285756,0.18781334
820.0,0.97640216,1.8911903e-10,1.6249944e-10,0.97639966,1.6622981e-10,0.9764018,1.8872745e-10,0.9764,0.023083668,1.8535483e-10,1.5783293e-10,0.02308395,0.023083631,1.814523e-10,0.02308399,0.18715008
830.0,0.97620106,3.0433944e-10,1.6401142e-10,0.97619826,2.3479482e-10,0.97620404,2.519619e-10,0.9761953,0.023305101,3.0607847e-10,1.6287174e-10,0.02330629,0.023304965,2.565773e-10,0.023306422,0.18651657
840.0,0.97598153,1.4958625e-11,2.2505654e-12,0.9759859,5.4548198e-12,0.97598153,1.3686694e-11,0.97598577,0.02353745,1.5658766e-11,2.4431227e-12,0.023537405,0.023537867,1.4041012e-11,0.023536988,0.18588446
850.0,0.9758075,1.629124e-09,1.4491099e-09,0.9758077,1.5862028e-09,0.97580993,1.5224474e-09,0.9758052,0.023729468,1.6424899e-09,1.464908e-09,0.023731116,0.023730041,1.5495477e-09,0.023730543,0.18533346
860.0,0.9756119,1.5749401e-09,1.1762553e-09,0.9756099,1.398722e-09,0.97561616,1.3994298e-09,0.97560567,0.023942381,1.6185793e-09,1.194774e-09,0.02394441,0.023942675,1.4327297e-09,0.023944113,0.18475658
870.0,0.97542197,5.6573246e-10,3.6381018e-10,0.97541964,4.759585e-10,0.9754254,4.932008e-10,0.9754161,0.02414405,5.81615e-10,3.7217424e-10,0.024145782,0.02414429,5.0015597e-10,0.024145542,0.18418956
880.0,0.9752495,1.4857129e-09,1.400644e-09,0.9752515,1.4424348e-09,0.9752494,1.4705158e-09,0.97525173,0.02432939,1.544861e-09,1.4483462e-09,0.02432815,0.024328921,1.5170329e-09,0.024328614,0.18360831
890.0,0.975082,6.2186817e-10,9.219317e-10,0.97508496,7.215838e-10,0.97508883,8.0887824e-10,0.975078,0.0245085,6.5077915e-10,9.752125e-10,0.024508823,0.024507992,8.2724944e-10,0.024509331,0.18310378
900.0,0.974925,1.4214302e-09,1.5468485e-09,0.97492594,1.49196e-09,0.97492695,1.4965785e-09,0.9749238,0.024679504,1.4881827e-09,1.6356986e-09,0.024678169,0.024678582,1.5542478e-09,0.024679093,0.18259905
910.0,0.97475487,1.7628196e-10,2.2564278e-10,0.97475487,1.9951771e-10,0.97475314,2.0101618e-10,0.97475654,0.024861593,1.811886e-10,2.386148e-10,0.024861293,0.024861673,2.171365e-10,0.024861207,0.18216069
920.0,0.9746047,6.1213e-09,6.143884e-09,0.97460294,6.2355126e-09,0.9746038,6.1614873e-09,0.974604,0.025019927,6.5508914e-09,6.5534262e-09,0.025022764,0.025021387,6.5875345e-09,0.025021298,0.18175402
930.0,0.9744475,8.5646504e-11,1.6750083e-10,0.97444963,1.10280826e-10,0.9744523,1.3742767e-10,0.9744448,0.025185114,8.9889915e-11,1.8244142e-10,0.025185592,0.025184855,1.4379124e-10,0.025185851,0.18122539
940.0,0.9742938,7.622719e-10,5.195209e-10,0.9742949,6.93856e-10,0.97429913,6.2657585e-10,0.9742896,0.025346328,8.2768825e-10,5.622711e-10,0.025348246,0.025346642,6.979209e-10,0.025347928,0.18081988
950.0,0.97415495,1.1669808e-09,9.608613e-10,0.97415394,1.0932528e-09,0.9741576,1.0868867e-09,0.9741513,0.02549615,1.2532146e-09,1.0475265e-09,0.025498096,0.0254967,1.187333e-09,0.025497548,0.18040514
960.0,0.97400403,2.8232779e-12,3.9387098e-11,0.97400355,2.4461445e-11,0.9740084,2.0096048e-11,0.9739993,0.025658807,3.3524505e-12,4.442807e-11,0.025659824,0.025658669,2.4256057e-11,0.025659973,0.17996013
970.0,0.9738673,2.9537892e-09,3.171098e-09,0.9738705,3.043048e-09,0.9738709,3.1284448e-09,0.97386694,0.02580283,3.2442744e-09,3.4977357e-09,0.02580139,0.02580182,3.4251835e-09,0.025802394,0.17952017
980.0,0.9737369,2.6108872e-12,1.4267844e-11,0.9737378,8.627929e-12,0.9737351,5.972932e-12,0.97373956,0.025940388,2.9399766e-12,1.5283271e-11,0.0259403,0.025940662,8.059579e-12,0.025940027,0.17918788
990.0,0.9736184,2.1487303e-09,2.1482054e-09,0.9736168,2.176013e-09,0.9736176,2.178833e-09,0.9736176,0.026070029,2.3919833e-09,2.386329e-09,0.026071569,0.02607078,2.4521032e-09,0.026070818,0.17885633
